id;prt_id;biotype;source;info;Sample_142;Sample_143;Sample_144;Sample_145;Sample_146;Sample_147;Sample_148;Sample_149;Sample_150;Sample_151;Sample_152;Sample_153;Sample_154;Sample_155;Sample_156;Sample_157;Sample_158;Sample_159;Sample_268;Sample_269;Sample_270;Sample_250;Sample_251;Sample_252
CRlnc_5900;Carubv10000004m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0;0;0;0.0454741783572048;0;0.0444951875096111;0;0;0;0;0;0;0;0;0;0.959141711179775;1.57756663273238;1.74705686530843;12.2581870742779;5.58503829485952;7.48214626449084;0;0;0
Carubv10000009m.g;Carubv10000009m.g;protein_coding;phytozomeV.11;protein_coding;5.78526431118887;3.94365220975688;4.38728726653913;3.0071093125014;5.45002609777892;4.07974288438506;3.48697661603171;3.13946669873494;2.19111497690811;6.64862546580863;9.78673597057354;11.5476803289748;17.7967182293013;18.5385669982949;14.7688036300257;5.03668237955753;4.6004843204631;6.25335316956565;6.0814711814006;3.74528469090823;2.91922758105643;13.0128452432231;14.9871797608529;11.9587976557837
CRlnc_4152;Carubv10000009m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;1.39679687770291;2.09919492586634;0.793085296480722;1.56502269744864;1.80433451162901;1.03522199125153;0.878698174907796;0.630670518583141;0;0.773101876635407;0.844780034455316;0.708136604230909;1.57542088199557;1.30576092279879;1.83473441491583;1.92053528861627;1.51992791750631;1.42034936509958;2.83974258314392;2.78308467094833;3.86192602511511;1.29366245322066;1.56959388464764;1.32133033010125
Carubv10000012m.g;Carubv10000012m.g;protein_coding;phytozomeV.11;protein_coding;17.7305457695444;26.2451315246986;22.330986726481;37.6952939167776;32.1789168274301;32.6232868250893;29.7695776736394;29.5845920280229;28.2607287347321;28.3354976794577;25.6543021938389;22.1841912069937;20.7351718383365;21.5348880435952;25.5749888246026;28.2041122552407;34.4203145649211;31.6857862910262;66.7582286614742;61.8070983377951;68.4647829997271;22.4170253812682;19.4392073639322;25.0715417677363
CRlnc_4154;Carubv10000012m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;1.64056458862729;0.646971321631448;1.63022337674165;2.41221708632173;0.529916022137362;0.797921530419057;1.50514582375691;0.972251135997064;0.604391905005171;1.58850953942768;1.08477646743776;0.48525254820924;1.2590095279399;0.958489570539102;0.754281592458449;1.12895047025155;0.781698443870659;0;2.1907968515891;4.13430771063329;1.32381444343498;0.570138653710321;0.201756013371775;1.16460661112222
Carubv10000035m.g;Carubv10000035m.g;protein_coding;phytozomeV.11;protein_coding;17.6535488012031;16.4200806463551;17.2791799457482;20.9810728541775;21.3524558106952;20.7559122144534;24.9926731197704;25.363274439687;25.1469431364145;23.9267296583093;24.9100563010278;24.8162845324802;27.3403360130742;27.9942254416238;26.9259223038815;21.5400348658961;21.9900291089851;20.8130957141627;20.6562960415833;19.4873822075935;20.316878240701;27.6038688292378;29.7548996853525;27.4745533788403
CRlnc_4632;Carubv10000035m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.417635961562144;0.440658288141917;0.688698551182975;0.182407615898956;0.358297781689665;0.541169331832859;0.612230281077443;2.19702503064758;0.613816827105303;0.40624246665097;0.444141547350546;0.328814671365981;0.61196796239578;0;0.638683164339633;0.75613152407617;0.873722957910187;0.97761018345018;2.44506571611638;1.49510963685751;2.89059555669839;0.511525023239282;1.49345164979585;0.26177770800388
Carubv10000037m.g;Carubv10000037m.g;protein_coding;phytozomeV.11;protein_coding;28.0568503342136;27.8490533962086;28.5799615984669;24.9688001689034;24.5852684314797;22.5938558707079;32.8041598927788;31.7466257105836;32.2455783196824;28.6169020125304;28.6572166280007;28.7113315325663;28.8399916397587;29.1058102860543;27.2378260829351;25.3796847601261;25.8701275236174;26.0551765061118;29.0864380993943;28.3227494506501;28.374714605897;27.8327008999682;27.6597749684343;26.7122794461733
CRlnc_4545;Carubv10000037m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;2.8509838476626;2.41713539622919;3.99595247143299;2.70031240566841;1.60049333093301;3.07742528319254;4.4740126721686;3.51269978299959;0.332656292310889;3.12043426479865;3.1108357358013;0.626113045764208;2.12661521825399;1.90911575277828;2.07248345696354;2.03930675319097;2.55728305081559;1.87837951219338;4.12519576831445;1.05970911139829;1.1351143836564;3.01331105414841;1.93195732320074;2.07405670856478
Carubv10000039m.g;Carubv10000039m.g;protein_coding;phytozomeV.11;protein_coding;3.86767897317225;3.82464052606428;3.67068154283611;4.21007206230142;3.90480278678289;2.97814771878107;4.2965994042579;4.25143852438674;3.67176492378856;7.01448549529302;7.27730456454304;7.15261836789775;7.54343615415428;6.96178264506586;6.62303612118448;4.85878271970252;4.20626876041401;3.72337156078458;3.00457610405805;2.87404338220997;2.85188405963048;8.88656110627767;8.25510160912176;8.48332707464404
CRlnc_4584;Carubv10000039m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.163458160048557;0;0.080241763374486;1.82707434394039;1.36078140506058;1.05703730051876;0.239368904281208;0.128763384666673;0;0.239767319953187;0.349682417189279;0.289016204180949;0;0;0.0747701239707308;0.547570283669136;0.202449983753635;0.452888022156454;0.423931799534079;0.247307009915819;0.644835818996547;0.743677110361521;0.473659728321964;0.840350724879467
Carubv10000051m.g;Carubv10000051m.g;protein_coding;phytozomeV.11;protein_coding;11.501667134764;12.6987784264539;11.8537750071006;13.8122893092699;13.042226228038;12.8427280910883;22.8115964044488;24.2469390151747;21.4131947971275;16.9670551236645;15.4980523320456;15.2064840360017;18.6870895126447;19.5160737174164;17.1553759431925;16.6615634633577;16.8776437356109;16.4761158421649;19.8196592681237;21.0622285075198;20.7011686494264;18.0646391665029;17.378481410941;17.922584556485
CRlnc_4581;Carubv10000051m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.44183193769277;0.467345864316844;0.755981031154409;0.291026290766005;0.282258288254845;0.285406549487694;1.21262732841103;0.695500790721598;0.404506221512923;0.487288030943853;0.710865394608968;0.975577595367431;0.780439639120839;0.673489092859588;0.958541678169673;0.661906177225665;0.203904688949085;0.760217473001776;0.758131844751179;0.995612166434515;1.03972447343171;0.350191108072965;0.637187229423985;0.463340652134763
Carubv10000099m.g;Carubv10000099m.g;protein_coding;phytozomeV.11;protein_coding;37.095540104771;35.5672902958975;35.9304948863092;194.278010988024;194.716694011701;193.224090954084;193.952685733874;192.566021441657;195.341428270032;98.7170295270432;94.6361478705565;99.0802986121388;52.0114316302035;50.1862231392379;49.5248681685365;60.4146455938865;60.2364493124856;59.6058686215506;33.2755670098114;26.9949149611124;30.0829118038331;51.3067299143125;50.5211510414858;48.4877854684501
