id;prt_id;biotype;source;info;Sample_205;Sample_206;Sample_207;Sample_208;Sample_209;Sample_210;Sample_211;Sample_212;Sample_213;Sample_214;Sample_215;Sample_216;Sample_217;Sample_218;Sample_219;Sample_220;Sample_221;Sample_222;Sample_277;Sample_278;Sample_279;Sample_259;Sample_260;Sample_261
MTlnc_20753;Medtr0001s0160;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.0232686797143205;0;0;0;0.0287861649011926;0.0421180175635392;1.46560751279773;1.60729655957699;1.38674501575476;0.0610761048982304;0.0824048249250504;0.0826359581822206;0.227714430360326;0.204762566165903;0.230359428095921;0.418365263967759;0.228677036476425;0.307960043436393;0.109731606147075;0.106125121751121;0.120632866418896;0.0574936993866564;0.0457199153704078;0.0366664934955939
MTlnc_20766;Medtr0002s0140;lnc_intronic_antisense;DevSeq;lnc_intronic_antisense;6.18858354212464;5.99407973325117;3.94331608193041;5.94088437466916;3.38298700138896;3.95131409678248;49.7816638179373;53.3119838467954;45.9822812670975;1.35972180040988;0.617990668371856;2.15614881875855;6.56859226752598;6.40594335109428;4.51383630063197;6.06252933495021;2.41924041552682;2.75297159696445;4.77932084047917;3.94616020938305;3.96018956954706;4.87754449964874;4.10673419977948;4.14157707836196
MTlnc_20760;Medtr0002s0250;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.0164798031311724;0.17099462872057;0.0503365475509263;0.0267692586114509;0.227835186574715;0.171792788067355;0.149158809702405;0.0275593462426715;0.295027011428566;0.0861230099478347;0.103425216318992;0.0967818294856146;0;0;0.0137075060578052;0.0265977604761067;0.0225551160371829;0.0487833609101064;0;0.0235649953730695;0.351168800961699;0;3.14482148592502;0.837478094417791
MTlnc_20761;Medtr0002s0250;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0;0;0;0;0;0;0.785048161394066;0.144157193586456;0.294764618446795;0.0823026682188887;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Medtr0002s0250;Medtr0002s0250;protein_coding;JCVI;protein_coding;0;0;0.129940733844281;0.0998707241637667;0.267880790096719;0.348751269344095;7.89907508830068;4.23644196559184;6.95409357165925;0.298832929204695;0.336225977677956;0.758657943909676;0.339046429718082;0.0604547400295789;0.835559112060728;0.725778372759157;0.39596523801322;0.399233350438777;0.169408204326796;0;0.342602363080247;0.591528765550534;0.683309415819784;0.0570276977893704
MTlnc_20767;Medtr0002s0260;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.157340650340955;0.174224213180617;0.28666227766796;0.654405934419092;0.196577659887609;1.53632378664244;9.92347079105543;7.93906382487814;9.3093522528283;0.483897078581416;0.363594176214491;1.09315021359887;1.36669962378112;0.532067032372107;7.63636438006047;1.23422386557365;1.05235836386798;0.529684559066674;1.1125340411847;0.983907866774594;3.5025683883156;0.517546196275406;4.65957658065132;0.50420942417726
MTlnc_20774;Medtr0003s0350;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0;0;0.0413178377168414;0;0;0.11092240526652;0.17307351947449;0.163096794905652;0;0;0;0.0539592206689687;0;0;0.189721067146782;1.90356069670457;0.905280583357845;1.01493662481312;7.99382539698012;3.04055683248236;3.86896394308638;0;0.0361790575553878;0.144991864161788
Medtr0003s0350;Medtr0003s0350;protein_coding;JCVI;protein_coding;0;0;0;0;0;0;0;0;0;0;0.12762640842945;0.0639938737326557;0.0427309696459651;0.0914467131097633;0.045102204737776;0;0.0598019729846857;0;0;0.111301714115271;0.0517073817968829;0;0.0430123653703416;0.0430889486885491
MTlnc_20769;Medtr0003s0500;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.326600865451546;0.539156770754009;0.0738810202678812;0.45376244432025;0.812123466810777;1.48705813438001;0;0.292091522315965;0.447982927102382;1.01684964002635;0.953524205296824;1.14747716085359;0.835142005030831;1.7180720953047;1.0181548911955;0.457970437607801;1.08122063232936;0.363279302147861;1.34715252390326;1.67975446750751;0.701904951121295;1.47828971738555;1.10119511286341;0.648631773722622
Medtr0003s0500;Medtr0003s0500;protein_coding;JCVI;protein_coding;7.94758229446795;7.65790082488706;7.86482977499078;2.82088417724036;3.45377655131538;3.11346409514269;13.2803727056306;11.6902569927782;11.2009713120488;2.46142669420099;2.39097909502192;2.58791202427994;5.61605220477133;5.97613595075989;5.60232305034183;15.9024328381898;15.2899839631742;14.6848380144121;32.267871409891;34.1196192430019;37.746395244439;7.36887749984595;7.19398833470923;6.30246285367513
MTlnc_20771;Medtr0003s0560;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;3.01857670593132;3.69011033355506;3.29033729881407;1.34581234892352;3.25160897153756;2.62207754541035;5.49350437739081;1.72582293678524;4.1479323478422;0.593489264603043;0.600878607604713;0.401720594656974;0.89465389776902;0.430777834437125;0.424972524238307;2.68501323306585;2.69248111221118;2.77904490370121;0.671295453172144;0.815898951131824;0.324875347090686;1.64093112390958;1.84641118192043;1.39849666462842
Medtr0003s0560;Medtr0003s0560;protein_coding;JCVI;protein_coding;101.883148004354;98.8047276081934;99.2867931393377;51.6932405886889;59.5049517888705;54.8002744007702;135.016515403502;125.998893900016;127.431869368364;4.1783294514629;4.23880505896949;4.26266631232979;6.69378688371289;5.43174001138408;5.68096005968989;36.709393473243;40.7359788551292;40.6077628189528;11.1933250842129;8.83943563103906;10.0273235228223;19.6277334736896;22.1368345270088;18.2137643912938
MTlnc_20778;Medtr0003s0610;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.486535555500618;0.267713111681723;0.733692607185771;1.19757692844227;0.271446152210239;0.264757927684662;0.769215976006902;0;1.10015172396395;0.793782968353188;1.49204341327277;1.32031671697962;1.00831762964327;1.99138400059218;1.22777383595368;1.29636086334402;1.70065023523973;0.360758869564603;1.29625280153657;1.52583334891472;1.18958893852231;0.553449190304334;0.734679621728338;0.98812560097387
Medtr0003s0610;Medtr0003s0610;protein_coding;JCVI;protein_coding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.06765717726885;2.10720715402441;0;4.47624862601185;2.88155952715971;0.92845450591969;0;0;0
MTlnc_20783;Medtr0004s0230;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;1.67914499238317;1.16783769920826;0.72017376010733;1.35046771133202;1.7588829519476;0.322100327844152;3.52429203530114;1.58220794416903;2.91274868956502;1.92394211507686;0.927912945181249;1.34412842785655;1.46089435305684;1.19063174221659;1.69099914858564;1.88334692024526;2.14769889294923;0.983812304622314;1.77052540333393;1.54757776023886;0.760687933798465;0.945416501738276;1.75437882481154;0.913399162752516
Medtr0004s0230;Medtr0004s0230;protein_coding;JCVI;protein_coding;24.2189747667169;24.2520501531368;26.3378593840651;21.9428380719252;22.2456376036768;21.50891904935;63.6643469705938;59.2165175448322;61.9307939742594;35.2771869343212;34.5888197292604;36.4063594765149;29.3606229604498;31.2896736529441;31.3810465747633;22.9943178802659;24.7951178275577;24.1087355851683;23.2414346832569;23.584037337634;25.5467947077928;29.2051119440879;29.5245304440451;29.9519756909762
MTlnc_20806;Medtr0006s0240;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.13170909778478;0;0.0594967950996675;0.915207760364151;0.490704859689088;1.35739405135015;0;0.235060504772502;0.720568817221266;1.16487910257601;1.15637664452302;1.31427384884024;3.10531573637645;1.93809063766814;2.02207798155235;1.25634057855672;2.97240988397927;1.31595891605076;1.39708366157438;0.607611992694386;0.877977266593871;2.65602997254664;2.81522853462607;2.24532958563741
Medtr0006s0240;Medtr0006s0240;protein_coding;JCVI;protein_coding;0.475009488182838;0.265772952098712;0.452772619814357;9.00452912148064;8.06711376761472;8.6839399417204;2.53750686434023;2.86217557550075;3.0325580253415;9.69975556595867;9.06071607943261;8.91561057877719;16.882996502662;17.911606566623;17.7767300899435;9.98741239112253;9.67522848562658;9.8737254950846;7.38490693983506;6.89853095779318;6.99528389342968;20.8977838592348;20.6776842871738;21.5861928544625
MTlnc_20810;Medtr0008s0470;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.0915770227457131;0;0;0;0;0;0;0.164018233651349;0.335544692871628;0.0948843912663168;0.106782909330976;0.21417214333773;0.46414712427927;0.36785653199124;0.802284151777008;1.74833307234109;1.62944090886131;2.05074285346012;0.107918101542249;0;0.262904190880795;0.675059735041126;0.929484860804543;0.521332502787283
Medtr0008s0470;Medtr0008s0470;protein_coding;JCVI;protein_coding;0;0;0.0387483773467206;0.17929192943425;0.266481165753488;0.104027326659452;0.0811477617297423;0.0764680361024834;0.0780671919210109;0.134686565508285;0.151490226863046;0.050639551524215;0.404728720512451;0.216560798526617;0.782835560879926;5.50221905023669;7.54537560782912;8.56565544215196;0.861358817085985;0.701674929042753;0.529846239991978;1.41560245206345;1.59450394642344;1.18971464819999
