id;prt_id;biotype;source;info;Sample_163;Sample_164;Sample_165;Sample_166;Sample_167;Sample_168;Sample_169;Sample_170;Sample_171;Sample_172;Sample_173;Sample_174;Sample_175;Sample_176;Sample_177;Sample_178;Sample_179;Sample_180;Sample_271;Sample_272;Sample_273;Sample_253;Sample_254;Sample_255
Thhalv10000011m.g;Thhalv10000011m.g;protein_coding;phytozomeV.11;protein_coding;0.26359031211771;0.387954860208547;0.239321816409101;1.45830819349834;1.36097282791723;1.29885303190665;0.155610037728983;0.174680528455362;0.183316214286864;1.50939822332009;1.41222949748987;1.50528017180735;3.49206970644386;3.26797350446862;3.07363690877725;0.843821639057228;0.77958701039984;0.910360142180971;0.895072627051708;0.66116017906656;0.987671520983851;2.21157884818806;2.11136030130392;2.60015648408351
ESlnc_2598;Thhalv10000011m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.327347512600837;0.60284675825891;0.336541919233091;1.45558277350012;2.01541269952984;2.08687748358614;1.22986139825022;1.5708842015272;2.53341115821155;0.837614563671227;0.687706257387869;1.60158792773103;0.576469014316298;0.47961759989162;0.321142238099939;0.937961068625187;0.48189135074958;0.107377764093911;1.0642166789495;0.151577334187277;0.161815332690597;0.820738816102284;0.379377591361675;1.08155645785631
Thhalv10000015m.g;Thhalv10000015m.g;protein_coding;phytozomeV.11;protein_coding;21.133059049287;20.4210780229911;20.7544413375859;24.2658709229956;22.938841730031;24.7722819058577;22.6305871966178;22.6383803992379;22.9146900386574;24.8339482488706;23.6321996227076;24.4611416477268;25.9474359966753;25.0298071195682;26.4391144785729;30.3353381756995;31.2558442441489;29.8520743772197;40.136722713784;51.8005036511732;54.7482310105158;24.9898871792357;26.0265305302396;26.3642094725629
ESlnc_2579;Thhalv10000015m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.155574425251563;0.324736385715656;0.295270218761991;0;0;0;0;0;0;0;0.486600223782019;0.501245134386658;1.09377946225246;0.51522732449287;0.563634353981558;0;0.393664742885609;0.830576993655146;0;0;0;2.2557969279487;1.08444868948738;1.43237823941094
Thhalv10000029m.g;Thhalv10000029m.g;protein_coding;phytozomeV.11;protein_coding;3.30786255841038;3.6179820226662;3.80007648152051;0.550781077773938;0.598096075344159;0.48852366730031;0.812865544222561;0.76394309254841;1.04201806913086;1.64689217925885;1.60196224186287;1.90142606285601;2.69259037416766;2.56994725103077;2.99646138068714;22.3633036080624;22.3725001072206;22.8059413817973;136.543222968199;140.214198973747;146.444398483999;2.09865136566737;1.76158717798976;1.95832762763964
ESlnc_2736;Thhalv10000029m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0;0.387291761296851;0.117178626497136;0.160299530387176;0.303034146169071;0.902222838201178;3.20992966044106;3.63592168900896;3.07986282045879;1.18357197897094;0.902808090921804;1.84709293413436;0.542028557823455;1.02568170962967;0.782774038296323;0.487797033110891;1.40076705855205;1.14793879135084;0.383701648154549;0;0.494432737847415;0.716288067305121;1.1027663084328;1.02110410465672
Thhalv10000087m.g;Thhalv10000087m.g;protein_coding;phytozomeV.11;protein_coding;24.2757737627873;22.55458149083;22.3102663411081;32.3077503998182;31.7811115706548;31.1275389817912;26.1247445346994;28.776492357;28.1302606809046;30.6890125307081;26.7865642149635;30.2210967319462;29.0636689616054;25.5318178858168;25.0860889260114;31.9448349252483;30.8557945179906;29.300816760763;32.9432828728672;44.5804587257542;45.7453973512525;30.2398027460027;28.6228206900205;27.3596988466131
ESlnc_2818;Thhalv10000087m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;6.9244671798169;5.85487625992432;6.80933798387048;4.73514041877168;5.60425202059586;4.76745127785479;8.40781445364551;8.45458300344012;7.13642262218459;5.00678392123149;5.53431201625306;6.26765954052194;6.51377342820499;6.72627954033934;6.55293848347026;7.33744856626244;6.65989835873723;6.59602562224627;2.87537501078925;1.77645648488884;1.89255893238262;9.03687958857632;8.65865340550963;9.67698096934201
Thhalv10000091m.g;Thhalv10000091m.g;protein_coding;phytozomeV.11;protein_coding;30.9521473660346;28.770260520126;29.530494920418;10.1838007333982;10.4899791283279;10.8799945729516;4.92529486897362;5.14894989960494;4.91784315577653;2.50126902036565;2.63310367034243;2.84526502109179;0.666903381927102;0.678238167414194;0.492573422414893;0.798315521705467;0.712710081769665;0.72685140189822;1.06434424521812;1.11061972592709;1.12200644020041;0.624934433443979;0.574899926521311;0.508347071894005
ESlnc_2610;Thhalv10000091m.g;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.691236261258929;0.348214249041169;0.528842528818077;0.263181177727338;0.156697662320146;0.0914157065377471;2.4656109388832;1.67110675436637;1.9401603094721;0.024445352961615;0.0267556668224215;0.0266935595954976;0.0222720308377869;0.0427986865842042;0.114739749691631;0.296261257657096;0.157917516345945;0.0330615780408181;0.117799603157689;0.04686980362572;0.0497696296435653;0.0491520731463545;0.0248564342922831;0.0461952902422686
